"H.E","H.R","S.E","S.R"
0.886030295842582,0.908043507508285,0.884444563126168,0.921114257660857
0.885655921944338,0.905339472584957,0.886492255270718,0.920584149518272
0.885873107545879,0.90655055561059,0.884132617345346,0.920262974659029
0.886627524145288,0.9086963900569,0.886620467458892,0.917747540773851
0.883411893172491,0.90701121219171,0.886167119919696,0.920101586993615
0.884509876267347,0.907150757117485,0.88524034959623,0.91791734077728
0.885774931730198,0.908282651317425,0.884520929850606,0.91875543846188
0.887233467183302,0.90620275119433,0.88596093222467,0.919120388386515
0.888647118741811,0.906733813890185,0.885752359051718,0.920597393870822
0.88513279384714,0.909186385676225,0.8828490660782,0.920924745995905
0.883615157521592,0.906640550857556,0.885764105733177,0.920068137507585
0.884514109571482,0.908219084518836,0.885373887276181,0.92177382073635
0.883119475431597,0.906155273779685,0.883924272555668,0.920315387665131
0.887348827299863,0.906173677141784,0.885481785182829,0.92210855942874
0.885786995563925,0.905680729058504,0.885759576215533,0.920106082533321
0.886688726545476,0.906651004909871,0.888026957393257,0.920084147187891
0.88695674973769,0.907866563543929,0.883817674338259,0.919353977013564
0.883909109667705,0.904151851186907,0.885996382592774,0.920684185753249
0.884253907396506,0.906855224674951,0.885050929284199,0.918085353883443
0.888501288259798,0.906627757218994,0.887135355928232,0.919853740034116
0.884676719583453,0.908572432983366,0.885138249440702,0.919577791748008
0.885282334141667,0.907174186085486,0.885751671462084,0.920948607330846
0.885204287580348,0.907882188991435,0.888250388174752,0.920800201671519
0.886379373892181,0.906737701736407,0.884454433210413,0.919700365458424
0.884459987769108,0.906255211711011,0.886185487514332,0.918841793267708
0.884162768878581,0.90678687278556,0.884803849613462,0.919500293796219
0.884172362751576,0.907526268356509,0.887339260334948,0.920735666384898
0.884669747260167,0.906216996210202,0.887599072580609,0.92067406246497
0.885452508822477,0.905838508684037,0.885616768155283,0.919163327740456
0.886435241148364,0.904520549543185,0.884929270372638,0.921001004896364
0.884794134328269,0.908985645916912,0.886247963415122,0.917763600423752
0.884195918875,0.907815073842734,0.88390212396277,0.918997412890625
0.88662401669697,0.907956197420948,0.885091270451675,0.919693468533834
0.88550320311132,0.908562588007079,0.885050541064978,0.920387710824909
0.885722930116468,0.908912962865184,0.884654850539522,0.918948989925022
0.885272338201562,0.909896225921645,0.88432471756913,0.919727801180046
0.885713849327817,0.906495237201612,0.88666988417696,0.919410981261295
0.886499651063081,0.90407177334207,0.885564618049186,0.920700375612474
0.88479189871157,0.907804601595734,0.884200020516371,0.918865466253246
0.884089296139328,0.907522808357746,0.884903444608323,0.917706142316358
0.88641541894651,0.907932740023262,0.882904534372234,0.919291917871058
0.886117302374081,0.906332293422638,0.882481950307585,0.921148917230426
0.883054516318233,0.908665336066788,0.888994144715093,0.921118114619226
0.884425605212047,0.909471366500572,0.883968101553886,0.921529589027465
0.884593982646571,0.907678724958461,0.887447518834078,0.919179689372399
0.884194584136955,0.905310909758313,0.884772365586789,0.920797792475085
0.887121078635197,0.906977673470481,0.887360925067006,0.919366642900135
0.887606244507626,0.906687962960962,0.884398467251671,0.920238077470589
0.884544140796237,0.905775136272506,0.885357757672503,0.919915277233068
0.885956481402894,0.907560904866585,0.886279163985908,0.920005281826502
0.886287952320343,0.908601382582631,0.885906041133848,0.918726783798877
0.884880409726173,0.909097730363004,0.885139498795514,0.920185242694642
0.88761522244675,0.907667720862622,0.884883110257302,0.919491594518876
0.887384853388474,0.90787150238884,0.884722286218187,0.919211816975209
0.883563719358363,0.906569638132827,0.885603835679012,0.918798546772561
0.885784642441287,0.907029361582204,0.886203478560298,0.91924645345812
0.882421104366152,0.908823069579229,0.885904566092325,0.91916760231251
0.884329736555455,0.908894748718051,0.887622200333771,0.919043975426852
0.886283529312162,0.906365060685672,0.885771367559789,0.922018331494343
0.883917166327177,0.906404033117804,0.885934787081027,0.920951962131757
0.885398259994874,0.906975614959442,0.88505673771275,0.920128526930435
0.885672479769773,0.908918820369087,0.884779476203072,0.921305871647175
0.885388370295505,0.906464424958837,0.884742689080505,0.919189970048945
0.885496537021093,0.905774256746674,0.887162529810652,0.916811666259048
0.885536428176869,0.906867538305712,0.884748435013553,0.918422357514662
0.883449157567429,0.907761343381315,0.886927583695418,0.92249562236659
0.886256360902613,0.907165584025302,0.885118345316331,0.918782544938494
0.884856384955872,0.910764963741091,0.886337579649307,0.918826650720512
0.88690412793768,0.906637489883129,0.884696684379141,0.917202122559884
0.887435282914703,0.906243355809633,0.884247064856742,0.92046832369724
0.886611907855486,0.907961914081717,0.887146456619241,0.919281655119272
0.884039164654412,0.908025860475739,0.885994616520799,0.918438515100793
0.883614391864957,0.906959865614497,0.883679984986644,0.919791935997892
0.883612194421706,0.906507707496959,0.884832386130855,0.920666673632112
0.885172371478896,0.905521410498243,0.885599940817829,0.919418985960449
0.886366395853911,0.90858831085196,0.885868444612336,0.920389118478778
0.886691844672699,0.907862656788053,0.884934793774749,0.920558627040856
0.88389129842322,0.906845629178171,0.886197508791006,0.918957108772169
0.88469113934169,0.907627429062463,0.884801298608045,0.920352390976549
0.885495218440937,0.903764698890887,0.884681965024521,0.918842765680073
0.882909578567386,0.907162341372376,0.884510339660331,0.922025317726613
0.885461717510791,0.907222111434731,0.885572489580249,0.919913177020971
0.886902225682187,0.905781236060769,0.884995197467499,0.919499769594973
0.8856047641204,0.906371866608958,0.88323211766499,0.918094578576225
0.88488955509983,0.906387513720243,0.88602985453008,0.920640851911374
0.885790989531435,0.908882973243352,0.88287624993711,0.919263997549701
0.88598996491214,0.906480535677987,0.885550014364089,0.920643791073143
0.884777170182377,0.909430620982444,0.885916188679555,0.920806811122029
0.884629060124686,0.90699144225888,0.884503827320991,0.920879720461918
0.88471812171799,0.908080372750543,0.886072412056111,0.919875876941357
0.883847783709368,0.905724818441462,0.884820938491655,0.917939503110359
0.885494025926954,0.908057683444004,0.884765247940563,0.921140421514851
0.885374480981301,0.907684681634867,0.886059983876835,0.917762046346761
0.883563690496834,0.907346948882474,0.885328709235542,0.918969508785611
0.887942657986965,0.908397735314546,0.882379307847536,0.921393586464803
0.883134874880741,0.906078186784173,0.886604770922793,0.922208072107465
0.883362715968955,0.906982400513005,0.884749440083091,0.920909687656084
0.887225476342217,0.908519420729823,0.885668836624791,0.918621739869079
0.885395127171545,0.907283985663374,0.885594796192517,0.919636440493326
0.884673643986126,0.907477228427389,0.885446574682135,0.91882912800633
0.886106153893898,0.906419780372392,0.886729319981446,0.921026517109109
0.884251899695922,0.906534664933312,0.885612359780224,0.920197180659067
0.885792540382338,0.908618421290807,0.885898739816278,0.921637959625542
0.884217815366837,0.90720720362362,0.88395638963708,0.919289831840211
0.887424857461343,0.907112516270246,0.885630283617008,0.919017024457081
0.886610319624829,0.907310857255974,0.883470524637068,0.920139605290614
0.886892333462419,0.906471296779087,0.884942339669985,0.918186421032693
0.885038180691349,0.906811020942431,0.887741089414454,0.920041077872408
0.886359880881871,0.907279281429989,0.88637223401331,0.919744455241249
0.885700074211156,0.907939248093708,0.88633720206736,0.918709000610936
0.886817304445467,0.907405572445896,0.885652417430353,0.918377115469431
0.886084468131297,0.906946325958124,0.885543069996043,0.919834089676701
0.884103981039437,0.905781367944188,0.885724970908406,0.921991704606034
0.884354115370514,0.905988676916914,0.88535799806906,0.919928866246611
0.887808921834208,0.906154643419413,0.888163659976879,0.920754554206004
0.886826726809057,0.907167441236515,0.884350607023181,0.919359965274482
0.885561418153307,0.907300358963828,0.884756125525792,0.919958998839829
0.885759474014065,0.906182181685201,0.883819681724611,0.921839777917015
0.886776276054859,0.907967052725958,0.885788459261733,0.921437691964804
0.884785266739425,0.907381289622589,0.885830437020357,0.919978996419346
0.885930900694281,0.90740647037041,0.886524958712358,0.91846738503792
0.88501985050745,0.907458351461026,0.885807370443285,0.919812939281796
0.884520933978597,0.907090430597889,0.885919276490832,0.919827551708781
0.887624843097661,0.908031908812412,0.885457427586298,0.919520564413098
0.886110436585129,0.905846686517279,0.885302934619411,0.919290871684528
0.884688400524974,0.904345578399228,0.884146254972835,0.917686467658949
0.883884675596371,0.905337697485331,0.885381870469789,0.917132186569365
0.882420059266622,0.908125080564891,0.885081487057399,0.918746569253472
0.88542263263924,0.907514038591894,0.885284265546463,0.920428446602403
0.885028333325474,0.907027816081649,0.886250513293956,0.919229569316428
0.886730780032842,0.906890526950946,0.88370407684729,0.919881477458076
0.884292732261693,0.906346871502042,0.886852487248933,0.920292243632113
0.885780115368715,0.9079428956826,0.884921370621665,0.920193091136254
0.883399446906185,0.907982692935138,0.885198173893011,0.921005232645356
0.887722239900984,0.906652277932315,0.886130260580583,0.918846271281333
0.885767880022598,0.907397788199897,0.884063893512216,0.920175476881141
0.887230553720177,0.908731400267208,0.887952166810293,0.92207456559237
0.887879918824251,0.909491676298817,0.885723371201702,0.92023057482196
0.88545944282926,0.907752885558471,0.887009234882473,0.920329401452159
0.88728298540896,0.907183339086293,0.886647044920479,0.920225399807149
0.886119293818589,0.906010851176171,0.883890683888482,0.920359724126753
0.88650156459562,0.906175762548068,0.884293466467211,0.919982459952345
0.884145334695895,0.906675780738321,0.886598015495781,0.918558040528508
0.884078989878234,0.908058578551387,0.886259667721368,0.918589995525282
0.885193689692289,0.909361244808089,0.88467129350481,0.922132595068551
0.886372054952164,0.906447966258536,0.886386446915944,0.921056972608063
0.886224999537018,0.907650710450998,0.886086997598461,0.919593535199444
0.885374450861692,0.906809540050892,0.886970150673089,0.91878725400904
0.885870111355627,0.906560818332151,0.883140915168598,0.920458194743477
0.883723435785226,0.907732853730422,0.885703312044699,0.921890031251337
0.884867495587809,0.906354387394438,0.885558369084672,0.919060347576247
0.884877248861689,0.908138464918729,0.8861642021154,0.920891999379716
0.885953095642552,0.907677192194458,0.884001369850758,0.91803081561481
0.885301193783778,0.908341998707925,0.883812134149628,0.92153809401954
0.885094496563985,0.908847686994275,0.886032976742443,0.920158938149887
0.884756212200842,0.905762324148532,0.884267248179828,0.921899317258907
0.886389725001337,0.905389845367123,0.885249794357239,0.921450947649784
0.885399405572333,0.904808097000259,0.886355789588504,0.921851171019375
0.886417102349056,0.906886712228743,0.883208992917079,0.918468802584597
0.885061513412836,0.905587837157922,0.886672525529627,0.918611003222994
0.887103650540648,0.906132596439689,0.88593230305053,0.919709280392173
0.885135323422392,0.907581313254418,0.885559954996515,0.919728882064899
0.884837227296154,0.907798665750622,0.887378033563204,0.920206700003646
0.886474145463895,0.906422648771237,0.887347181664272,0.919095362333508
0.885847377272094,0.909185524226092,0.886130011850783,0.918447962813946
0.882786493875635,0.905778129391108,0.885342096912634,0.919878445938475
0.884873957694325,0.90646551228583,0.888177056166011,0.91929844321661
0.886479680662221,0.906193834376564,0.883658176846741,0.920338030021394
0.886071668548708,0.909250233293998,0.884857598016398,0.920815112075149
0.886118709733822,0.907948780542433,0.88362518987796,0.919548243998195
0.884935589076917,0.907393785939873,0.887490376990696,0.920944756830878
0.887211447787811,0.908162378173843,0.886536362041285,0.919477277721429
0.886624714839655,0.90824531337545,0.885984368864663,0.91859637362817
0.886274348992849,0.906524497550096,0.885793650220172,0.920411626462306
0.886522707584938,0.905945974754936,0.88538905778982,0.917513139235205
0.885425511251609,0.906227922904663,0.886170352858318,0.919680329671054
0.885106187191872,0.907433128853547,0.886681743554582,0.918925710256268
0.883217283224824,0.908076895151224,0.885200585069095,0.91905512300338
0.885214488915418,0.906893295870464,0.884760067771442,0.92157669670996
0.884281805244162,0.906981851464479,0.884015536024097,0.919827108061809
0.886805801701967,0.906373999019223,0.885642397662691,0.920327967905696
0.887859041356279,0.905736103144473,0.884941436837814,0.919867095565905
0.885099619444885,0.906567783520551,0.886551929839561,0.919386763129102
0.887162839349303,0.909862097497897,0.883516414080215,0.919240094939946
0.887644730080212,0.906544928929319,0.884756764379794,0.917361717914662
0.887757241424477,0.908324170216296,0.886730015982548,0.920158617554983
0.88460496270162,0.90582983713721,0.884420060401103,0.921558198601331
0.884545651991439,0.907149614939576,0.884540828301901,0.919769569660599
0.886470066038763,0.908734147344543,0.881712239689971,0.920300577370939
0.88478759183074,0.905447298170486,0.883841148680107,0.918819386760027
0.887350937254747,0.906176585092636,0.885227192869071,0.92066654505335
0.886107793871455,0.908192457439116,0.884404190716389,0.919885340253671
0.887514871278202,0.906580843661774,0.887226338526623,0.920533342986776
0.886926029712696,0.907424411209923,0.884495104103779,0.919757506680038
0.885670547024076,0.907116610226247,0.886156527463994,0.920098423027329
0.884243640023934,0.906194439711274,0.8874524640567,0.919594098985003
0.887252042942439,0.906641473302177,0.883936864211546,0.919029204338653
0.883408756800854,0.907382462106973,0.882681173669288,0.921240776802345
0.88460564896138,0.907294161014098,0.885902470893609,0.918475761462198
0.885368783061142,0.907109060931258,0.884846306502988,0.920504478030014
0.887873908414471,0.906760891910049,0.887426114606523,0.920505488989602
0.887788489639526,0.906723134250773,0.886866525524327,0.920391801158267
0.888090431725748,0.905394249421016,0.886155965442533,0.918664106079168
0.885227054591095,0.906720901989454,0.88596334500026,0.920080928603759
0.885717157619538,0.90899558726337,0.88651740917139,0.920017987175224
0.885939277991364,0.907777874134604,0.888143448744796,0.918288167932282
0.886593251800284,0.907539716598901,0.883972277694534,0.919562680620875
0.885695889511946,0.906541647024663,0.886628731588684,0.918659998388779
0.888083499464192,0.904585461066873,0.884704186140943,0.920608320094787
0.884795357054173,0.905679483974773,0.886759307566025,0.919366884767737
0.885679735920243,0.906656300923992,0.885719813936615,0.920852428037774
0.885339547055136,0.907501410242173,0.884901950702632,0.919735618714729
0.887245562503694,0.907344392026589,0.884919140085053,0.919256536377895
0.885658141202955,0.907826890476332,0.886097932991052,0.921768053155359
0.884510253837106,0.904663125041538,0.885395443596775,0.918840615506649
0.887437977777081,0.907960328678914,0.883804105373701,0.9196701189592
0.884178978528319,0.906722638364493,0.885585246593914,0.918907224389735
0.886771167411476,0.905496085269213,0.886136208165484,0.916839885193389
0.885539135316286,0.905696445781054,0.885269337390013,0.918901171084282
0.886362911622221,0.906816271897817,0.886218172695404,0.918026760569828
0.886622859965027,0.906068810531621,0.885787035092089,0.919139477773353
0.885571810669014,0.907269604027733,0.885078360885596,0.920610601576221
0.88552525307402,0.906716687292546,0.885357683223106,0.921183672119778
0.882928767327899,0.907132254157564,0.886412494585038,0.920458723921542
0.885278666054058,0.908704076050206,0.884736187590783,0.919846112614447
0.88621815631543,0.908003626439216,0.884003637724353,0.917226663906773
0.884532736665831,0.906075124795999,0.885480033626355,0.918830142279583
0.88645887497196,0.906189326069974,0.884004313173574,0.920478591076855
0.885273962099201,0.909350391718778,0.885031690820472,0.920860754808754
0.887176507746558,0.907310449426564,0.88535905106855,0.92165104226095
0.8845073103186,0.906549554973919,0.886155916698814,0.921274470178713
0.884344415781823,0.908331396186154,0.884130963192649,0.920940074899038
0.887976715666387,0.90790367820185,0.882909060296361,0.920514413303289
0.887412146009537,0.907709022765642,0.886175862639267,0.917539892417574
0.884642739135301,0.907085300334386,0.885939578894483,0.920394610524932
0.886325524655136,0.9069933451172,0.88585836770133,0.919336455984577
0.883195303634652,0.908081333509599,0.885548304111116,0.920407393308728
0.885999630115617,0.907898411393452,0.88574543441002,0.917707772459942
0.883903643812429,0.906013843653515,0.886033171954805,0.918795728312052
0.886454618799519,0.905255655120374,0.885464312567416,0.918622801104469
0.885689080098398,0.907281139475935,0.88298221385031,0.921985807156024
0.884639685915961,0.908658425388302,0.884226598338363,0.920479466225516
0.884856082011587,0.907602050432823,0.883922803790041,0.920715553668511
0.883620113742195,0.907224707330611,0.884460066753262,0.919445045817433
0.884026129717347,0.907113813113248,0.882114260312199,0.919079818158996
0.885822498359029,0.907313068266745,0.886442668990923,0.919715501413539
0.885953593628764,0.907805103983386,0.886027090176751,0.921322936395924
0.884994455993647,0.907205399568011,0.885379366624192,0.918249175766592
0.884114590548626,0.908374456470302,0.885754772043248,0.920013248512527
0.883345442940956,0.90763739276643,0.883690547788488,0.919643728929697
0.883197344371032,0.904631594122981,0.884895879563146,0.919034070269678
0.887305399345106,0.907263427376732,0.885872399695968,0.91977872066723
0.884416908214456,0.907011920033111,0.886442341687527,0.918475286790652
0.88412360626017,0.907688405040452,0.887316488868392,0.918934705471009
0.885958276067786,0.904672827295649,0.886081085769219,0.918142720080208
0.882726739780702,0.906992579949827,0.886179690026951,0.922017167148779
0.885180880927631,0.907699388209838,0.884641971768373,0.920533030264933
0.886009652143304,0.907413701356666,0.886107661145926,0.920240334386566
0.883042228243587,0.906616540130034,0.884669781112525,0.919371574151091
0.884170953313695,0.908067069121592,0.884775562082129,0.920748382406422
0.885901904453466,0.907074543350176,0.885433135450855,0.920081427931918
0.884858956316817,0.906343917057097,0.886643970130022,0.921217471628151
0.885584672269682,0.908117524189954,0.886110619889827,0.919611538275133
0.885549562398958,0.906944067321435,0.88634871941346,0.9211248565953
0.882805299723957,0.908367121806838,0.884995430837143,0.919950709884146
0.885920862798393,0.906737382566574,0.888232161832406,0.922739116582732
0.884225134771099,0.907033932909512,0.886765336020383,0.919211193571311
0.885524766580011,0.906824222203746,0.88530305655587,0.920410301501542
0.886218556735247,0.908422583023286,0.884902794838358,0.920179160730134
0.886089534128945,0.908615997481114,0.886452983548539,0.920917174579965
0.88615231915908,0.906207929049753,0.885072202523291,0.920986116450095
0.886337826435481,0.907175550565142,0.88398836622633,0.920065752162422
0.884119547105841,0.907692946491725,0.887248659510983,0.919675272111935
0.887815984289418,0.907266770452409,0.884980261764609,0.920932970621369
0.8867225264681,0.907655787034629,0.885024820711408,0.920979047012835
0.884711779339896,0.904815297925251,0.885213743091513,0.921057252170271
0.884797491139792,0.908641546691038,0.886511315061506,0.920065894762034
0.884906073258791,0.908244996746685,0.884324957879255,0.919776779230854
0.883220014385076,0.907536904330706,0.888442453486448,0.920332660311345
0.88765434307654,0.906179866603099,0.884891962224876,0.919827135540606
0.885413482258101,0.907375009465759,0.88678057996191,0.92112353333025
0.884555487880825,0.905464151223846,0.882860258841518,0.920723386450701
0.885404737350578,0.907775149102257,0.885307127135003,0.920033153495217
0.885241368291739,0.908135820593614,0.884025137174737,0.919584910722634
0.885145730475178,0.908126211856781,0.885575782083435,0.920247314619046
0.883829299083184,0.907034442189852,0.882917885126865,0.919041271192324
0.885329035833192,0.907430809347992,0.886567508626481,0.919454050137153
0.885990691656605,0.907333230808345,0.885024559286407,0.917696911190873
0.885467460155017,0.908523985024267,0.886820784013926,0.921816102659448
0.884006940666799,0.904886479218195,0.886459366122969,0.919839704134878
0.88333797386611,0.90764217694016,0.885845621139655,0.917783162067401
0.887353958676425,0.908618666982114,0.886847134740014,0.918737302469811
0.884178942321826,0.906376416562338,0.885113096205254,0.918902242853753
0.885532838011619,0.90704251333931,0.884270879094026,0.920265279909749
0.885595908689276,0.909036947321522,0.885731816035007,0.919933270221124
0.887059365044367,0.907482275880052,0.886248471001974,0.920602019098875
0.882762937298471,0.908029047279463,0.884418267026252,0.919296493209288
0.885330761680929,0.906509269670319,0.885337407192144,0.92179336860266
0.88635360904808,0.909145869242046,0.885698975262426,0.919875565722911
0.88636824025892,0.906724977836749,0.885866386422071,0.919870377861877
0.88590298514514,0.909592750612634,0.887327794767887,0.920695533851602
0.88938822029153,0.907776220274733,0.884821933542594,0.920569370748383
0.885917588689996,0.906634160673991,0.884409986156855,0.919569603519011
0.88638485673625,0.907325398970734,0.884187201503541,0.920193759233658
0.884206848657474,0.908445716948246,0.883479884059234,0.92135062076098
0.885571471898081,0.907341480607995,0.887184670039085,0.919681765544182
0.885793762201569,0.907042322816043,0.885665815574369,0.91978439223819
0.886761503479752,0.907883890074006,0.884390451803441,0.918570008809641
0.885274191302604,0.90753849597883,0.884601596680744,0.920017570841433
0.886201141039008,0.905807269837471,0.882833662297931,0.921010396688216
0.884719434823858,0.90740028203705,0.886979970756999,0.920154361552703
0.882601467863493,0.907533594487521,0.884658564786798,0.918917984168566
0.885259733549452,0.906294068261541,0.883404610830198,0.919914084346161
0.884292928363064,0.906839842716136,0.884671240007952,0.92063327016222
0.884692327240678,0.907900181773797,0.883711040909528,0.919464670680855
0.886360072699787,0.906805707974726,0.885650877180782,0.918707618916021
0.885797140981811,0.906572534427267,0.885672735053734,0.920557574371676
0.883851125284998,0.906227772616437,0.884550411606839,0.920114319601591
0.886337499166879,0.908423918951676,0.884156608848831,0.918974235858734
0.885212394476899,0.906745418576095,0.88226760427317,0.920379878690554
0.885677384706014,0.905225798101409,0.883004509236246,0.920606453633693
0.885658708988805,0.907306402105556,0.885011593273052,0.91945885147923
0.885636928185796,0.90666811514677,0.884898656439225,0.920781781307188
0.885093070843665,0.907819552493447,0.885639415582773,0.920447479624269
0.885659715092771,0.908795241405907,0.88608460116099,0.920456813900254
0.886081769216498,0.906868689121762,0.885765769874887,0.919767433594242
0.886538562525009,0.907337651207629,0.883203779879398,0.920464782551891
0.884960220709089,0.905904160117012,0.882641510834691,0.919016673616973
0.88589215172261,0.906799788374373,0.886482532998742,0.921061051294874
0.884769290396325,0.906239570072066,0.885771929065998,0.921061631768665
0.886301567786991,0.909649212083332,0.886645634166343,0.919652796291318
0.884479680683529,0.906229736147607,0.884932062759299,0.919899486199631
0.886302320580634,0.906489723433765,0.887833055726468,0.919362778466159
0.885504585613336,0.907410483635244,0.885045922611518,0.921189435628415
0.884884677188376,0.908009775170807,0.887081419774068,0.919108579593714
0.884521046582115,0.908127801709166,0.887039391975723,0.922813060866794
0.885406017857103,0.905777263946335,0.885353800716176,0.919585247688445
0.887179323962759,0.905854232860298,0.884076779611729,0.920436493719258
0.886341114571525,0.908516193679997,0.883904715017196,0.91943742989754
0.884280470211067,0.90572091364997,0.885006618251392,0.919857704876875
0.886444072029701,0.90659036006513,0.885242627795982,0.920305190349589
0.885502304179789,0.907632960914077,0.886583792002784,0.919949849480682
0.885305423888402,0.908141044157766,0.883347780335592,0.921436136900705
0.885545037840356,0.904454979902795,0.885164342111721,0.91975390420844
0.887905853880032,0.907274047959814,0.88477233197356,0.920399174114374
0.884887546624644,0.906068971123201,0.884150072176622,0.919634809252879
0.886353343910107,0.90691019112414,0.883381778377173,0.919128695319827
0.885424229484609,0.908152820904468,0.885813185844682,0.920611852517649
0.885507681886116,0.908542949429096,0.88577662471831,0.919846756495385
0.887914751255678,0.905486868622561,0.886002361165045,0.919736646610155
0.885941896282001,0.906569369263149,0.886013956103394,0.91852856987862
0.885161339857678,0.907847926663211,0.885102294839737,0.9177321247255
0.885719267105061,0.908665795040708,0.886238461465267,0.919907424004051
0.884274073022698,0.906361947203532,0.886095362343174,0.918159544182557
0.884198079481055,0.908470526208899,0.883630384790521,0.920742216926452
0.884587724706441,0.908526620728781,0.886231975308343,0.917806129929545
0.884871984459414,0.909003751961365,0.885398609648645,0.920444276027944
0.884899896010175,0.90816116529333,0.887369117608017,0.91859162845276
0.885663870665535,0.907333843517661,0.885398172029677,0.921259974473228
0.886631056268932,0.90791482032584,0.883863833779213,0.919490781170373
0.885839655204536,0.907563755344094,0.887397759588314,0.921951640687416
0.885988603189043,0.904291363513406,0.882002304337585,0.918215512193756
0.886153500912554,0.907823628389046,0.885170265819366,0.919014690570995
0.887318865259165,0.905168855705967,0.884700066079843,0.920331467546306
0.885975954503039,0.904824462493413,0.884786528427658,0.921464407246756
0.884818361151295,0.907948608607895,0.884706757417891,0.919711444960278
0.886389060310654,0.908365052017661,0.885408862634058,0.919741140830177
0.887329224268077,0.907509525604771,0.888195296002892,0.920431874698629
0.885650651870315,0.906815252713212,0.883521263041021,0.92044418045497
0.887628405313331,0.907404745874511,0.885962595881646,0.920909492977898
0.88373833291047,0.907527398694358,0.886076219854927,0.921027043635294
0.886550554666863,0.908127113113311,0.88400974220744,0.917995539669851
0.886730085130609,0.909021394528972,0.88592971024248,0.918550745238611
0.886791766204818,0.908185044001941,0.885627623001105,0.920363816463443
0.885690697629693,0.90784479131259,0.884865718157757,0.920914045707621
0.887163159796062,0.907163079570032,0.886975290116567,0.919301545298332
0.88701055954602,0.906087088747158,0.883881503679983,0.918825565827113
0.884750106029252,0.905799503197885,0.885873630203816,0.91810614291929
0.885804028950339,0.90628234845707,0.885574050605197,0.920165435050322
0.888034929016429,0.906226836010632,0.886096570880238,0.919300477168845
0.886744347454146,0.906409899608164,0.887537816791228,0.920402312258575
0.888328506423421,0.908474790885483,0.886041135001776,0.920395376693893
0.885707850032467,0.907513205483066,0.884842467210618,0.919801658419307
0.88489739999426,0.907599918374463,0.886147178979638,0.919896250458173
0.886658423861227,0.908033920074462,0.886616329939822,0.917949032093901
0.883973068005343,0.906090579073597,0.886003628156244,0.920236130111691
0.885486740417632,0.90724334985905,0.886286331456245,0.919769067081156
0.887135993209494,0.910617711240928,0.883247730746118,0.917236442128542
0.883616135826285,0.906473633449283,0.884927217299069,0.919226233231667
0.885982777642931,0.906605572237507,0.885507196704385,0.918507634474941
0.886192225957272,0.905171459288655,0.885309254307248,0.919115318445053
0.886507712843932,0.904220131964733,0.886089728731889,0.919353840455022
0.888468287196489,0.90558977891282,0.88604814715943,0.920877970111777
0.88702200851872,0.909785968603682,0.886372206601905,0.921444346493833
0.885655754525201,0.905385970804249,0.885732349990585,0.920693044247877
0.885517831315787,0.908983827949649,0.886112194344644,0.917653083865292
0.886136480000082,0.906605729490381,0.883942790964568,0.919847344590473
0.886059895889811,0.907013618878942,0.884679071276639,0.920812453209552
0.88655027817784,0.908471637958844,0.885901525998265,0.918352499126062
0.885441113170348,0.90534024977382,0.885962746404309,0.919630437930048
0.887316634915411,0.906959532140641,0.886087378541571,0.918782269206592
0.886596573403067,0.906899991959342,0.884795576165512,0.92118988830218
0.885806979065746,0.906529020902366,0.886205859617803,0.920196644844672
0.886629204210186,0.908632676034777,0.885609828139182,0.919771719766744
0.888265596660735,0.908138564150763,0.886271631785815,0.919186107858884
0.88337259808142,0.907211817538817,0.884957167933451,0.91870061968277
0.886552944780594,0.907162723428364,0.88519650684063,0.921667780653762
0.885672330008859,0.907132535859007,0.886717136449942,0.92055075824412
0.886712597813979,0.907764740058054,0.884659265062888,0.919255828179665
0.887075772835405,0.906731740137396,0.884501381389159,0.921730042145393
0.886697869444764,0.909355207344721,0.88524257727263,0.918320581189977
0.884253543276399,0.906339592530355,0.888026562992736,0.920247274021018
0.88539715833449,0.907679617525071,0.883786882162114,0.918277995529025
0.88549336841972,0.905746052165132,0.886817129110074,0.920048769786295
0.888111232732169,0.908790931103765,0.885155192159031,0.920492493971171
0.888399762031821,0.905793650742914,0.884781825684398,0.91735514289605
0.886971625448174,0.907412465669309,0.886237376517739,0.919640452142299
0.885261459623383,0.909221050359984,0.884923731708544,0.918969673597343
0.883786822827993,0.908413480050401,0.885612188043577,0.921066341849112
0.88485065809726,0.904959855908271,0.885495220717576,0.920697576798288
0.885398002475968,0.907347130354676,0.885781422664787,0.920314304039099
0.885024416752457,0.907659916177935,0.884933161947851,0.919732087200611
0.884752341296746,0.906174487419812,0.885170864058235,0.918942791348866
0.887881104297437,0.908442032584398,0.884105774288145,0.919313130229272
0.887032121744254,0.907509900664642,0.887968307389505,0.920829466778701
0.884253109514966,0.907914965248741,0.885706838849402,0.918172514057109
0.885997155897296,0.905822903646912,0.885938437264628,0.917426125514812
0.883597125125488,0.907214474290234,0.884419079639405,0.920767313216891
0.88362449930575,0.905616457698734,0.884875187021669,0.920799732449887
0.887341852856271,0.906710424267235,0.88751462422425,0.919524119439966
0.886542422301725,0.909919698232358,0.883988810085583,0.920336328468709
0.886269161427797,0.908265705248537,0.886403090607994,0.917987374343181
0.887935139124083,0.91059030428606,0.887462217986839,0.919745018367058
0.886155619515255,0.907274876098821,0.886163137176835,0.920283375351912
0.885506685243023,0.905900623301328,0.884903805639119,0.918190156695698
0.88711835418753,0.906910167462609,0.885687121192803,0.919129809122701
